173.252.113.113 - - [23/Dec/2015:03:12:52 -0800] "GET /_img/alist.png HTTP/1.1" 200 98370 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "dimennabrotherspainting.com"
173.252.113.116 - - [23/Dec/2015:03:12:52 -0800] "GET /_assets/DiMenna_009.jpg HTTP/1.1" 200 335724 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "dimennabrotherspainting.com"
173.252.113.114 - - [23/Dec/2015:03:12:52 -0800] "GET /_assets/DiMenna_004.jpg HTTP/1.1" 200 363258 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "dimennabrotherspainting.com"
173.252.113.118 - - [23/Dec/2015:03:12:52 -0800] "GET /_assets/DiMenna_003.jpg HTTP/1.1" 200 349095 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "dimennabrotherspainting.com"
173.252.113.116 - - [23/Dec/2015:03:12:52 -0800] "GET /_assets/DiMenna_006.jpg HTTP/1.1" 200 381232 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "dimennabrotherspainting.com"
173.252.113.116 - - [23/Dec/2015:03:12:52 -0800] "GET /_assets/DiMenna_007.jpg HTTP/1.1" 200 370448 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "dimennabrotherspainting.com"
173.252.113.115 - - [23/Dec/2015:03:12:52 -0800] "GET /_assets/DiMenna_008.jpg HTTP/1.1" 200 441895 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "dimennabrotherspainting.com"
173.252.113.113 - - [23/Dec/2015:03:12:52 -0800] "GET /_assets/DiMenna_005.jpg HTTP/1.1" 200 299635 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "dimennabrotherspainting.com"
173.252.75.115 - - [23/Dec/2015:03:12:52 -0800] "GET /_img/alist.png HTTP/1.1" 200 98370 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "dimennabrotherspainting.com"
173.252.75.117 - - [23/Dec/2015:03:12:52 -0800] "GET /_assets/DiMenna_008.jpg HTTP/1.1" 200 441895 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "dimennabrotherspainting.com"
173.252.75.113 - - [23/Dec/2015:03:12:53 -0800] "GET /_assets/DiMenna_004.jpg HTTP/1.1" 200 363258 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "dimennabrotherspainting.com"
173.252.75.116 - - [23/Dec/2015:03:12:53 -0800] "GET /_img/dimennalogo.png HTTP/1.1" 200 15115 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "dimennabrotherspainting.com"
173.252.75.118 - - [23/Dec/2015:03:12:53 -0800] "GET /_assets/DiMenna_003.jpg HTTP/1.1" 200 349095 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "dimennabrotherspainting.com"
173.252.75.118 - - [23/Dec/2015:03:12:53 -0800] "GET /_assets/DiMenna_005.jpg HTTP/1.1" 200 299635 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "dimennabrotherspainting.com"
173.252.75.119 - - [23/Dec/2015:03:12:53 -0800] "GET /_assets/DiMenna_007.jpg HTTP/1.1" 200 370448 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "dimennabrotherspainting.com"
64.235.52.218 - - [23/Dec/2015:04:49:56 -0800] "GET /robots.txt HTTP/1.1" 200 54 "-" "Mozilla/5.0 (compatible; houzzbot; +http://www.houzz.com/)" "dimennabrotherspainting.com"
64.235.52.218 - - [23/Dec/2015:04:49:56 -0800] "GET / HTTP/1.1" 200 6951 "-" "Mozilla/5.0 (compatible; houzzbot; +http://www.houzz.com/)" "dimennabrotherspainting.com"
52.90.228.253 - - [23/Dec/2015:05:09:26 -0800] "HEAD / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.16 Safari/537.36" "dimennabrotherspainting.com"
180.76.15.163 - - [23/Dec/2015:06:40:34 -0800] "GET / HTTP/1.1" 200 6951 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "www.dimennabrotherspainting.com"
40.77.167.22 - - [23/Dec/2015:06:46:24 -0800] "GET /robots.txt HTTP/1.1" 200 54 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.dimennabrotherspainting.com"
40.77.167.22 - - [23/Dec/2015:06:46:30 -0800] "GET /contact.php HTTP/1.1" 200 4804 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.dimennabrotherspainting.com"
45.33.104.237 - - [23/Dec/2015:12:24:53 -0800] "HEAD / HTTP/1.1" 200 0 "http://uptimechecker.com/dimennabrotherspainting.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36" "dimennabrotherspainting.com"
